global_step,episode,episode_length,mean_reward,queue_total_proxy,co2_total_mg,fuel_total_ml,throughput,avg_waiting_proxy
1319760,1222,1080,-54.9891566178551,48026.0,208607568.765873,67491328.0389147,525.0,160.9462057905196
1320840,1223,1080,-50.24796484763192,42534.0,196835905.42414567,63677911.34371632,548.0,142.93634503437403
1321920,1224,1080,-41.70365705171943,33798.0,178913294.18056187,57873230.046582185,564.0,113.3210545359382
1323000,1225,1080,-42.96458257377342,35386.0,175932752.7199143,56912824.55955747,558.0,119.08877201471394
1324080,1226,1080,-54.722915382842146,48648.0,213398026.8697938,69039362.7390676,544.0,158.95929011397143
1325160,1227,1080,-52.82591833665502,46478.0,203610042.91481462,65880481.75824799,533.0,149.61402745273384
1326240,1228,1080,-40.956301301766345,32492.0,174125006.02187347,56333486.86903532,542.0,106.31516727433558
1327320,1229,1080,-42.27911864050793,32126.0,171575040.87435544,55507287.40993184,534.0,108.58823230941744
1328400,1230,1080,-39.21458531383383,30788.0,169846416.71740302,54944119.34169313,587.0,103.59889702382065
1329480,1231,1080,-38.55665788072422,30004.0,167728778.71165103,54261559.41814812,565.0,97.82196730272234
1330560,1232,1080,-39.46434844818623,29620.0,169315861.24328488,54763546.08014315,566.0,100.22433172663813
1331640,1233,1080,-41.60620200885447,32304.0,171065252.3633141,55342446.380219564,581.0,109.6356137646247
1332720,1234,1080,-47.99479405622612,37970.0,187170176.49875477,60559099.77780396,542.0,124.8431329317372
1333800,1235,1080,-39.14769445780922,29042.0,167584983.4235951,54208754.521054514,567.0,98.45851779609703
1334880,1236,1080,-44.133985545428814,34492.0,179127606.91623986,57942257.90775433,561.0,117.45916524376909
1335960,1237,1080,-46.752861982251986,38146.0,187295545.73292276,60592286.360839546,547.0,129.31600735780174
1337040,1238,1080,-50.1784167646412,42826.0,199777511.54258072,64629458.5655586,548.0,144.22199926096565
1338120,1239,1080,-46.12897321896202,38140.0,190261628.75291568,61546768.89331996,567.0,128.63462397784212
1339200,1240,1080,-55.817080379285585,49504.0,216898002.4648245,70173767.07935862,569.0,162.95187307169695
1340280,1241,1080,-40.362726085148545,30686.0,173685789.33729625,56177135.06131156,557.0,102.58921180369134
1341360,1242,1080,-40.710801077066165,30494.0,173954572.1770112,56259295.73623663,559.0,103.30640655121074
1342440,1243,1080,-44.166476664172095,34748.0,176156308.37534678,56985002.78685494,522.0,116.80776967676702
1343520,1244,1080,-44.8297034407143,36274.0,182239261.47799182,58955593.45626673,533.0,121.21677897709945
1344600,1245,1080,-44.98848168388872,37274.0,184753804.41486838,59766717.50822373,562.0,126.15159619744296
1345680,1246,1080,-39.58082387155771,32954.0,173877267.21410456,56249851.65589597,575.0,106.89657386959952
1346760,1247,1080,-45.62624777233262,35532.0,180959060.42272088,58527895.33389352,523.0,122.53851786318045
1347840,1248,1080,-39.41672894444246,29552.0,167323387.47615868,54119528.840643466,540.0,99.57979705994444
1348920,1249,1080,-42.819180157644354,33546.0,183374985.89320496,59310540.38388752,572.0,113.16226441856841
1350000,1250,1080,-39.516881917307614,31182.0,170084205.8939563,55028105.28943558,557.0,104.9666056339852
1351080,1251,1080,-54.29459970254061,46126.0,210679904.41045457,68159703.005315,550.0,158.4085783864777
1352160,1252,1080,-45.330963684414485,37140.0,184868460.60009372,59800910.51560973,554.0,124.37293977523625
1353240,1253,1080,-43.38160754660428,36068.0,181832700.42509693,58823677.44661055,561.0,119.04148635001592
1354320,1254,1080,-39.711013852506156,31342.0,174707954.3286879,56504430.945185244,553.0,106.27140730199467
1355400,1255,1080,-40.82445643788646,31252.0,173323692.36703822,56063773.33573015,546.0,105.77674588929538
1356480,1256,1080,-46.186029300976685,39782.0,184978682.3867614,59849796.56274799,564.0,134.09074732921303
1357560,1257,1080,-39.64217025429298,32126.0,170749406.68745372,55237671.02553905,552.0,109.17860447344447
1358640,1258,1080,-40.310178928117736,31354.0,175514258.60016894,56768160.163965605,559.0,107.03086061968703
1359720,1259,1080,-36.836349918249354,28746.0,164430519.45636043,53185192.03183193,572.0,98.18127672226154
1360800,1260,1080,-40.87885624810407,31610.0,174803722.5850347,56541407.70345048,529.0,106.63068517998279
1361880,1261,1080,-45.53108238192321,36910.0,184611659.5425826,59714960.307063125,522.0,126.5113711693359
1362960,1262,1080,-38.85805650500535,29444.0,167694263.02542704,54241175.64732051,549.0,98.57372578849471
1364040,1263,1080,-40.12403827098953,31820.0,172160869.9132797,55689862.88835182,584.0,106.17975566325809
1365120,1264,1080,-47.428068993400366,40136.0,192454175.6773036,62259042.68768944,536.0,134.17143296783425
1366200,1265,1080,-44.90246097271929,36504.0,186525102.98316824,60334371.1167901,572.0,120.5858068998269
1367280,1266,1080,-44.24058519456814,36784.0,183035010.95690978,59208785.24224565,572.0,123.59871177182539
1368360,1267,1080,-38.57085025405138,29440.0,168706666.27212638,54570409.361279115,582.0,99.11247767994074
1369440,1268,1080,-43.26756074932145,32990.0,177732481.98967192,57487882.207583986,569.0,115.58527445805332
1370520,1269,1080,-46.65070226124365,35408.0,182996207.40591365,59190160.653414436,555.0,124.939336670796
1371600,1270,1080,-38.15984268527144,29188.0,162895270.75136286,52703497.59584891,551.0,97.0370758641969
1372680,1271,1080,-40.40920721951309,30340.0,167805274.05949363,54286695.34536048,552.0,104.61862497197785
1373760,1272,1080,-39.584759079311894,30616.0,166476985.11768723,53857187.78660987,544.0,105.22855524940425
1374840,1273,1080,-43.40314865931824,35184.0,178665596.67498967,57798331.943632714,569.0,117.45515532123136
1375920,1274,1080,-55.13437413770528,49196.0,208145440.18723512,67342683.57374036,545.0,164.92639527957414
1377000,1275,1080,-49.18088540207764,43398.0,191522246.82498384,61971179.33126797,557.0,142.53654877884372
1378080,1276,1080,-39.61533465541774,31022.0,170747953.51446062,55232441.58625087,552.0,104.43278947958919
1379160,1277,1080,-58.7793623260803,53158.0,227326878.3132117,73537728.39265886,537.0,177.9654938469812
1380240,1278,1080,-44.032661950168375,35916.0,181053344.62531897,58566711.96146327,566.0,121.95637818631597
1381320,1279,1080,-38.844855204791074,31246.0,168946029.99567991,54652303.316570364,551.0,105.67724425995081
1382400,1280,1080,-43.63244887581408,37108.0,179937402.2726446,58224190.234122105,557.0,120.38200630203107
1383480,1281,1080,-42.89005478973882,33724.0,178513923.20892033,57743012.36481429,546.0,117.38527183329539
1384560,1282,1080,-54.04507931429517,48380.0,211586560.66974607,68449491.83513941,556.0,161.5414805787911
1385640,1283,1080,-43.29142606887419,34770.0,179949433.66648546,58212976.577624224,559.0,117.33094990627279
1386720,1284,1080,-40.793142229404936,32014.0,170507367.39807984,55158509.85199591,544.0,108.20679695196777
1387800,1285,1080,-38.306541371574816,31350.0,169269254.7025733,54759006.687616505,585.0,102.75899428463684
1388880,1286,1080,-49.06587892626216,42078.0,193945371.69106978,62751569.119880326,551.0,143.39162803750233
1389960,1287,1080,-47.82124152332934,40066.0,193330740.8623302,62542977.314490326,572.0,138.09265980936115
1391040,1288,1080,-38.48895980114287,29878.0,169042804.857249,54672353.7207444,559.0,102.84639260367467
1392120,1289,1080,-40.355428674134906,31456.0,171467345.43675813,55466329.50581293,556.0,106.10341676472837
1393200,1290,1080,-49.60669353371978,43156.0,199770042.19541568,64625920.087186456,568.0,144.35253584565774
1394280,1291,1080,-38.559901415202106,30588.0,168471880.62222454,54499277.4564072,559.0,103.0245179902476
1395360,1292,1080,-38.97311209996097,29562.0,170869659.6158719,55264966.34188706,543.0,101.46820856643298
1396440,1293,1080,-39.484875043501255,30284.0,169610016.3327542,54861095.80986886,552.0,104.89087385976103
1397520,1294,1080,-36.943277218095986,30124.0,167328286.03385338,54128466.67413025,585.0,99.44886057129537
1398600,1295,1080,-41.98160777068199,32656.0,175741886.9817094,56843904.61076076,563.0,115.54576626444685
1399680,1296,1080,-45.93674841204978,38290.0,186826941.04733974,60441201.3285184,555.0,131.12270693568564
1400760,1297,1080,-44.737452021604824,36766.0,184811446.70453337,59784675.94954274,551.0,125.29218090039319
1401840,1298,1080,-41.551516626136575,34040.0,172987874.95918405,55965431.53903159,543.0,114.8222721620219
1402920,1299,1080,-38.8475429150772,30644.0,170761025.0868565,55230470.43177182,581.0,106.98266340844492
1404000,1300,1080,-65.99037323781853,61686.0,240553309.44390893,77835995.5401516,520.0,207.33923343928086
1405080,1301,1080,-40.96552593624825,33056.0,173007220.67279708,55962448.22587049,546.0,115.07026304979432
1406160,1302,1080,-42.229134804961504,34540.0,179364128.90633222,58017685.110261925,550.0,117.86972202724651
1407240,1303,1080,-39.80301058955875,31400.0,172256120.68718386,55717218.64623443,548.0,108.510671024754
1408320,1304,1080,-39.03073585215314,31512.0,169909745.15608427,54958857.72737954,532.0,107.31609245040876
1409400,1305,1080,-46.04345343380787,38024.0,187657248.43662688,60706352.398786426,547.0,133.5845466070205
1410480,1306,1080,-39.40031065464696,32304.0,170387100.9980689,55123998.89859482,536.0,110.0231666587047
1411560,1307,1080,-43.91412536297738,36438.0,184329552.42297575,59623872.22948768,579.0,127.099504144129
1412640,1308,1080,-50.92133163629805,45030.0,200853967.69543654,64977200.161043614,590.0,158.29607347761487
1413720,1309,1080,-38.7233170934347,31042.0,170785305.91547987,55244277.16442897,567.0,107.93355679045864
1414800,1310,1080,-42.31496009596654,35974.0,180521470.87726796,58402257.27605071,590.0,123.60367728750958
1415880,1311,1080,-39.4684139761917,30880.0,170094311.31078497,55021676.72561168,555.0,108.04215647453437
1416960,1312,1080,-44.893564150850125,37658.0,184960263.61612934,59829745.925005764,553.0,129.76192648383946
1418040,1313,1080,-46.54972976395976,39552.0,189553448.9163557,61319860.383861996,568.0,136.4176560472561
1419120,1314,1080,-42.38195487483756,35610.0,176315373.35162795,57039450.70202831,560.0,122.20499881592832
1420200,1315,1080,-39.91355567060113,32130.0,173634070.65697673,56166197.38173204,578.0,110.95688512812151
1421280,1316,1080,-56.630169551616554,51618.0,214593771.4138713,69432101.94915643,549.0,174.38681087893335
1422360,1317,1080,-40.450797102531354,33862.0,170986826.47861764,55316060.80365018,560.0,114.10430230447241
1423440,1318,1080,-37.21105348694737,30160.0,168474896.4300992,54496197.60947691,568.0,103.30222593559068
1424520,1319,1080,-56.58349959783737,50290.0,215354916.2662569,69671033.03420869,547.0,172.37084641945953
1425600,1320,1080,-51.665957161440375,44386.0,200027463.9997267,64709669.95066168,529.0,152.04162813216246
1426680,1321,1080,-45.455949446543556,37298.0,184991605.22056904,59838734.69266783,552.0,131.56914778238948
1427760,1322,1080,-42.620369361094,35302.0,175221523.98838803,56689112.76258707,571.0,118.77902319392241
1428840,1323,1080,-52.784921761216935,48500.0,207276769.24179384,67063740.96680922,563.0,161.63049645818998
1429920,1324,1080,-37.54409452812384,29278.0,164832645.67622694,53322199.92454408,550.0,99.77047471356163
1431000,1325,1080,-39.40200930308289,30782.0,167422894.48879975,54155624.80846189,573.0,107.55026618646397
1432080,1326,1080,-43.81797472797838,36946.0,177144052.2401705,57315755.877948925,556.0,123.16178338918465
1433160,1327,1080,-58.95956089007479,54772.0,225110126.08969262,72845801.05954339,545.0,181.9222612069425
1434240,1328,1080,-39.0280150841683,30742.0,167693793.2329141,54247126.592593305,547.0,105.69653118633454
1435320,1329,1080,-37.88453935458766,31012.0,170447863.4578402,55136500.27273679,594.0,105.1904264394766
1436400,1330,1080,-51.37537246139011,44526.0,201231342.63375804,65106952.439265706,547.0,153.49050596516915
1437480,1331,1080,-39.83323576667641,32642.0,177200608.69053817,57311761.32209998,570.0,113.28055872948582
1438560,1332,1080,-39.88380283221372,31944.0,172068300.02864864,55656248.17839926,558.0,112.57160886203371
1439640,1333,1080,-42.83331177748964,34502.0,176485444.3447184,57092148.74939637,559.0,120.88162555390889
1440720,1334,1080,-53.12580880319386,47458.0,206479102.2461701,66807995.16432963,544.0,162.48615511501646
1441800,1335,1080,-45.80008580848201,39790.0,189780628.49831372,61403453.52495381,543.0,133.42352644642375
1442880,1336,1080,-49.598352323590575,42458.0,194073232.09851676,62788793.561668105,529.0,147.29100262450712
1443960,1337,1080,-52.82810827509657,46108.0,204029678.06443867,66008221.75305762,533.0,157.5162039237175
1445040,1338,1080,-41.434924011164156,31938.0,171956157.740948,55626318.24300283,542.0,110.4888929580358
1446120,1339,1080,-52.512327760339005,45810.0,202272171.68968794,65437142.70760716,531.0,155.11473198780592
1447200,1340,1080,-41.00555124753531,32148.0,172000575.9188145,55642960.684845,561.0,112.16178493384275
1448280,1341,1080,-38.05117708094762,30048.0,167931653.73382625,54319921.08009905,556.0,103.27663283605065
1449360,1342,1080,-39.94182148266661,32062.0,170372712.28946397,55113937.44813397,536.0,109.02761989179314
1450440,1343,1080,-41.23002980962603,33094.0,173020876.98902455,55970028.5552377,543.0,115.89840463770085
1451520,1344,1080,-41.53882535814629,33346.0,172488907.30540136,55799226.78773388,554.0,115.51248147084696
1452600,1345,1080,-39.594551173724696,32084.0,169077323.3225972,54696196.7598789,548.0,111.37477273567575
1453680,1346,1080,-40.066456323102805,34574.0,173862859.73497275,56248848.43258827,574.0,116.04961509435294
1454760,1347,1080,-44.731725589210434,37530.0,187692988.75126112,60714049.23647837,564.0,130.56289176050774
1455840,1348,1080,-44.75072250112552,35634.0,182358577.06011054,58989832.49645178,539.0,126.27237808663585
1456920,1349,1080,-40.8685668671946,32280.0,174678315.56478113,56499991.77648436,554.0,115.2098797037153
1458000,1350,1080,-38.08241855640854,29634.0,167337716.1669503,54127868.868632555,555.0,101.74056460927868
1459080,1351,1080,-40.75258490427896,34622.0,172984883.4093954,55970900.17231435,571.0,116.86919015166
1460160,1352,1080,-37.610707844113726,29760.0,160149417.19380093,51816575.99350895,558.0,103.07158312810418
1461240,1353,1080,-43.892713703574884,37010.0,181949276.10922602,58867643.71065644,572.0,125.42431821226835
1462320,1354,1080,-39.76582176191312,30536.0,169127021.45496005,54705053.8360897,546.0,106.51579903972544
1463400,1355,1080,-44.934159379295124,36860.0,184021705.6792096,59532794.857525304,551.0,126.83503285390958
1464480,1356,1080,-41.33582301255402,35596.0,176675441.95323795,57167246.11117321,594.0,118.92116635387391
1465560,1357,1080,-39.89993480752004,32372.0,172730860.329885,55876771.94188461,578.0,111.7363642805478
1466640,1358,1080,-66.92335445967063,62926.0,243160429.2506541,78675579.95411354,529.0,214.80585558812362
1467720,1359,1080,-38.47028476942991,30556.0,167034626.59612906,54032520.4632088,541.0,104.22669313255737
1468800,1360,1080,-45.38154784744945,39204.0,189736177.79670894,61377749.50585065,556.0,133.96263267538254
1469880,1361,1080,-51.484548244446145,45432.0,198312359.79043368,64173269.70103636,535.0,152.2876993793617
1470960,1362,1080,-38.00091544651271,31050.0,170801081.07980666,55249016.95176094,584.0,107.59176338710938
1472040,1363,1080,-42.396418310226196,36410.0,179748626.63608027,58145688.899784856,565.0,124.35565462658118
1473120,1364,1080,-41.58076651692147,33768.0,171304699.01512942,55420286.24500429,540.0,115.89564875116662
1474200,1365,1080,-41.15951576328335,34734.0,172474690.23396757,55805662.63444806,557.0,116.47216285175656
1475280,1366,1080,-47.303181234989665,41402.0,194659186.26207307,62970252.488335036,557.0,141.46420820399194
1476360,1367,1080,-41.01787506025745,33536.0,174648709.9281734,56495181.22130261,582.0,117.04452587121034
1477440,1368,1080,-43.47337695848172,34334.0,179114068.10723552,57941791.767559856,553.0,122.29179918326977
1478520,1369,1080,-40.06775648219627,32540.0,171453021.82583326,55469106.86161646,532.0,110.22086046726224
1479600,1370,1080,-43.81626856292823,34364.0,176420700.47000673,57071029.314799674,534.0,119.41853073400809
1480680,1371,1080,-40.770057462778205,33100.0,170687193.64392224,55222938.94986453,578.0,114.55572870819395
1481760,1372,1080,-38.01577499592966,28620.0,162933098.3924175,52701509.24437258,533.0,98.14497213618385
1482840,1373,1080,-45.027715257090534,37152.0,183062118.1230414,59218262.70452314,557.0,129.13846470103337
1483920,1374,1080,-38.65478229537898,30022.0,167162944.22640315,54070133.788799696,551.0,104.02661256286983
1485000,1375,1080,-41.30398219578156,34334.0,176524146.83114716,57106362.86008933,551.0,114.81493811662989
